LandisData "Dynamic Input Data"
>>year landtype species probEst maxANPP maxB
0	28	ABIE.BAL	0.786	719	5190
 0	28	ACER.RUB	0.838	585	3908
 0	28	ACER.SAH	0.737	698	5654
 0	28	BETU.ALL	0.737	612	4058
 0	28	BETU.PAP	0.893	388	2244
 0	28	FAGU.GRA	0.737	722	6567
 0	28	LARI.LAR	0.838	232	2015
 0	28	PICE.GLA	0.692	637	6923
 0	28	PICE.MAR	0.614	612	5925
 0	28	PICE.RUB	0.614	1092	8799
 0	28	PINU.BAN	0.838	777	5664
 0	28	PINU.RES	0.786	848	6540
 0	28	PINU.STR	0.786	668	5230
 0	28	POPU.TRE	0.838	734	4579
 0	28	QUER.RUB	0.786	1166	10006
 0	28	THUJ.SPP.ALL	0.614	585	4469
 0	28	TSUG.CAN	0.614	489	4351
 0	29	ABIE.BAL	0.786	733	4990
 0	29	ACER.RUB	0.838	537	3777
 0	29	ACER.SAH	0.737	656	5448
 0	29	BETU.ALL	0.737	551	4003
 0	29	BETU.PAP	0.893	371	2191
 0	29	FAGU.GRA	0.692	682	6444
 0	29	LARI.LAR	0.838	200	1838
 0	29	PICE.GLA	0.692	586	6596
 0	29	PICE.MAR	0.614	570	5831
 0	29	PICE.RUB	0.614	1273	8357
 0	29	PINU.BAN	0.838	752	5713
 0	29	PINU.RES	0.786	803	6357
 0	29	PINU.STR	0.786	623	5228
 0	29	POPU.TRE	0.838	687	4432
 0	29	QUER.RUB	0.737	1021	10116
 0	29	THUJ.SPP.ALL	0.614	489	4040
 0	29	TSUG.CAN	0.614	421	4372
 0	130	ABIE.BAL	0.737	694	5079
 0	130	ACER.RUB	0.737	449	3599
 0	130	ACER.SAH	0.692	582	5266
 0	130	BETU.ALL	0.692	487	3583
 0	130	BETU.PAP	0.838	351	2177
 0	130	FAGU.GRA	0.692	521	5708
 0	130	LARI.LAR	0.838	200	1719
 0	130	PICE.GLA	0.692	575	6480
 0	130	PICE.MAR	0.614	550	5952
 0	130	PICE.RUB	0.614	1392	8382
 0	130	PINU.BAN	0.838	750	5611
 0	130	PINU.RES	0.737	680	6096
 0	130	PINU.STR	0.737	543	4888
 0	130	POPU.TRE	0.893	648	4452
 0	130	QUER.RUB	0.651	858	9005
 0	130	THUJ.SPP.ALL	0.614	379	3877
 0	130	TSUG.CAN	0.551	370	4039
 0	131	ABIE.BAL	0.737	694	5151
 0	131	ACER.RUB	0.737	479	3604
 0	131	ACER.SAH	0.692	620	4976
 0	131	BETU.ALL	0.692	510	3736
 0	131	BETU.PAP	0.838	399	2198
 0	131	FAGU.GRA	0.692	553	6554
 0	131	LARI.LAR	0.838	205	1681
 0	131	PICE.GLA	0.692	682	6872
 0	131	PICE.MAR	0.614	550	6154
 0	131	PICE.RUB	0.614	998	8428
 0	131	PINU.BAN	0.838	777	5685
 0	131	PINU.RES	0.737	700	6264
